id,value
id_0,5.188074009788489
id_1,16.496987224424064
id_2,23.74737166887759
id_3,6.459686643510903
id_4,27.130931815081148
id_5,21.9813146735749
id_6,24.66524422103884
id_7,30.272850891239564
id_8,16.75695224408205
id_9,59.748017970899475
id_10,11.248699418094152
id_11,12.160122449147698
id_12,63.99902713417799
id_13,54.512140965575895
id_14,24.49986186836196
id_15,14.084059234663338
id_16,31.419897032344537
id_17,66.33001435521945
id_18,2.4150449187132885
id_19,19.496512588948505
id_20,41.29801547378277
id_21,70.62158365663069
id_22,8.885339155945339
id_23,18.46936760671486
id_24,14.64068739485255
id_25,40.23233497579819
id_26,15.613287593362413
id_27,77.17380348076122
id_28,8.398797169827624
id_29,52.86787079950368
id_30,21.414799055469892
id_31,10.84053929715848
id_32,0.5472598120833851
id_33,19.071501385293352
id_34,28.97700536937905
id_35,38.355293608493376
id_36,42.663769378613864
id_37,31.83742040262699
id_38,39.23783434844722
id_39,36.82518418994023
id_40,6.701427952901646
id_41,40.45994041142101
id_42,33.875601641815294
id_43,48.72808058283378
id_44,16.451435454021507
id_45,37.4440542973427
id_46,25.026997726676896
id_47,13.130006412028804
id_48,27.485275912494274
id_49,33.26555326029873
id_50,16.821154997162715
id_51,5.587629451623725
id_52,26.56737324092611
id_53,49.734542292731916
id_54,14.841744513671193
id_55,35.54394294279871
id_56,36.142101665928905
id_57,21.603376533289016
id_58,61.276479368314774
id_59,22.213540910341962
id_60,12.01302096102649
id_61,43.637536003396406
id_62,15.864957603501507
id_63,51.05592861479317
id_64,14.526701537208071
id_65,18.15485978538362
id_66,13.916776936219112
id_67,2.331199007381705
id_68,43.64408331308787
id_69,29.78012621356173
id_70,21.09372294863224
id_71,41.11903533623646
id_72,62.4532732044488
id_73,5.613363029201672
id_74,15.680583025551984
id_75,4.29587430347608
id_76,38.371661195448134
id_77,14.255024340826921
id_78,23.54013361317559
id_79,19.98390555393498
id_80,20.807694647590644
id_81,28.454040622384262
id_82,19.766639825112435
id_83,92.19352027062175
id_84,35.56103619910348
id_85,28.667185510540513
id_86,21.599419579673764
id_87,35.84883075814931
id_88,21.982661721316944
id_89,20.43163190375227
id_90,28.96032215454745
id_91,39.742725184218486
id_92,4.148047478356849
id_93,38.72549621134578
id_94,44.232827021230634
id_95,15.417213412632716
id_96,27.342833552764816
id_97,15.53980653552144
id_98,25.41139860932286
id_99,3.3817679314307725
id_100,17.189993905600332
id_101,26.977362709921678
id_102,17.985687079934998
id_103,17.851278142457737
id_104,22.413077540109875
id_105,41.71499681359556
id_106,28.001261668990715
id_107,9.39191079441775
id_108,9.495604517326505
id_109,77.17711205759826
id_110,47.07225615618295
id_111,17.292685602813357
id_112,28.539413328576025
id_113,16.325435462567796
id_114,12.799611895001032
id_115,26.478162094665095
id_116,28.36941811639271
id_117,7.80180591493754
id_118,18.700424191115694
id_119,18.75257875655904
id_120,69.46531137173665
id_121,22.174463798241916
id_122,35.37093244012817
id_123,24.79400381953542
id_124,8.253452673300474
id_125,41.15293217159872
id_126,7.834452411336631
id_127,21.421904600844115
id_128,28.32007948847688
id_129,60.4229749678545
id_130,21.71675926041066
id_131,26.389653940236755
id_132,58.2556902405393
id_133,17.077402433544606
id_134,11.516740813407257
id_135,3.379555966642142
id_136,13.785471765730824
id_137,58.019526781919865
id_138,13.317787384143385
id_139,7.985215040030808
id_140,28.201676388603673
id_141,26.644681582218375
id_142,43.53143530734836
id_143,28.870376518703715
id_144,18.464662701202876
id_145,26.609757400721115
id_146,10.777701389021306
id_147,52.70159102368295
id_148,19.771341432347377
id_149,39.73149847931586
id_150,13.55048770656626
id_151,8.22314211163468
id_152,24.458828616806983
id_153,8.895958585291703
id_154,18.289637022310764
id_155,39.340520238000124
id_156,8.138443831695612
id_157,34.21166351708504
id_158,9.27293170050606
id_159,18.172088308474102
id_160,39.983642306713016
id_161,19.697429411592843
id_162,15.355694579289812
id_163,7.721390436739743
id_164,47.7085911780265
id_165,28.166113515848025
id_166,4.381402660482965
id_167,14.845095842573125
id_168,61.425109076099396
id_169,12.014648305633274
id_170,61.65255138073259
id_171,36.97942638623893
id_172,29.465807879399662
id_173,19.810045694600568
id_174,57.9261767200946
id_175,21.23952182996345
id_176,23.505559341255193
id_177,36.36554980839837
id_178,11.303752033916945
id_179,33.1678966294429
id_180,16.329760908517443
id_181,11.50233328881294
id_182,50.96127529122856
id_183,50.97494164248964
id_184,15.269112472998811
id_185,30.408994113117195
id_186,23.615470554108363
id_187,68.05631822447043
id_188,10.15916640771017
id_189,55.19285828916611
id_190,40.747254419450485
id_191,17.069703041208008
id_192,27.9387379681119
id_193,1.2722594042930735
id_194,20.694199194740946
id_195,1.8553199531148676
id_196,36.63136695704677
id_197,11.602486096402368
id_198,20.3520113584808
id_199,63.86844015171364
id_200,27.67356106599003
id_201,27.644742385706614
id_202,64.55234325349018
id_203,11.953932704396387
id_204,10.388196482876532
id_205,11.900197969091856
id_206,6.464899532173367
id_207,2.5341362777374297
id_208,125.22572506043208
id_209,20.090484982960447
id_210,15.27387523833803
id_211,14.675114331971928
id_212,37.01605487848419
id_213,36.6360990029129
id_214,22.219525042106646
id_215,32.927641447813535
id_216,83.21428874656796
id_217,1.6382169594061662
id_218,13.992388051972563
id_219,31.274728866758977
id_220,16.464079359191988
id_221,14.028915662038834
id_222,115.99314938577297
id_223,12.901955796758708
id_224,16.769656666267924
id_225,55.61963235490196
id_226,13.3967735242961
id_227,21.499906357839308
id_228,10.555908165567377
id_229,6.602944230752263
id_230,44.52858002735153
id_231,12.67627049602192
id_232,54.68823771659386
id_233,39.94317847365632
id_234,21.694123945471354
id_235,44.38873665322656
id_236,72.32856649378517
id_237,43.34134778229094
id_238,1.196019583170095
id_239,19.16471675024303
